STATE,COUNTY,STATENAME,COUNTYNAME,POP_COU,AREA_COU,POP_URBAN,POPPCT_URBAN,AREA_URBAN,AREAPCT_URBAN,POPDEN_URBAN,POP_UA,POPPCT_UA,AREA_UA,AREAPCT_UA,POPDEN_UA,POP_UC,POPPCT_UC,AREA_UC,AREAPCT_UC,POPDEN_UC,POP_RURAL,POPPCT_RURAL,AREA_RURAL,AREAPCT_RURAL,POPDEN_RURAL
31,087,Nebraska,Hitchcock,2908,1838742700,0,0,0,0,,0,0,0,0,,0,0,0,0,,2908,100,1838742700,100,4.1
31,089,Nebraska,Holt,10435,6248083787,3682,35.29,5402708,0.09,1765.1,0,0,0,0,,3682,35.29,5402708,0.09,1765.1,6753,64.71,6242681079,99.91,2.8
31,091,Nebraska,Hooker,736,1867695559,0,0,0,0,,0,0,0,0,,0,0,0,0,,736,100,1867695559,100,1
31,093,Nebraska,Howard,6274,1474576349,0,0,0,0,,0,0,0,0,,0,0,0,0,,6274,100,1474576349,100,11
31,095,Nebraska,Jefferson,7547,1476771431,3912,51.84,5206041,0.35,1946.2,0,0,0,0,,3912,51.84,5206041,0.35,1946.2,3635,48.16,1471565390,99.65,6.4
31,097,Nebraska,Johnson,5217,973968264,0,0,0,0,,0,0,0,0,,0,0,0,0,,5217,100,973968264,100,13.9
31,099,Nebraska,Kearney,6489,1337065724,2949,45.45,3769859,0.28,2026,0,0,0,0,,2949,45.45,3769859,0.28,2026,3540,54.55,1333295865,99.72,6.9
31,101,Nebraska,Keith,8368,2749531266,4424,52.87,5516158,0.2,2077.2,0,0,0,0,,4424,52.87,5516158,0.2,2077.2,3944,47.13,2744015108,99.8,3.7
31,103,Nebraska,Keya Paha,824,2002246688,0,0,0,0,,0,0,0,0,,0,0,0,0,,824,100,2002246688,100,1.1
31,105,Nebraska,Kimball,3821,2465269246,0,0,0,0,,0,0,0,0,,0,0,0,0,,3821,100,2465269246,100,4
31,107,Nebraska,Knox,8701,2870614119,0,0,0,0,,0,0,0,0,,0,0,0,0,,8701,100,2870614119,100,7.9
31,109,Nebraska,Lancaster,285407,2169240553,261852,91.75,232288621,10.71,2919.6,258719,90.65,229135352,10.56,2924.4,3133,1.1,3153269,0.15,2573.3,23555,8.25,1936951932,89.29,31.5
31,111,Nebraska,Lincoln,36288,6640905294,25213,69.48,30878896,0.46,2114.8,0,0,0,0,,25213,69.48,30878896,0.46,2114.8,11075,30.52,6610026398,99.54,4.3
31,113,Nebraska,Logan,763,1478003028,0,0,0,0,,0,0,0,0,,0,0,0,0,,763,100,1478003028,100,1.3
31,115,Nebraska,Loup,632,1471864091,0,0,0,0,,0,0,0,0,,0,0,0,0,,632,100,1471864091,100,1.1
31,117,Nebraska,McPherson,539,2224737034,0,0,0,0,,0,0,0,0,,0,0,0,0,,539,100,2224737034,100,0.6
31,119,Nebraska,Madison,34876,1483396470,25144,72.1,30375559,2.05,2143.9,0,0,0,0,,25144,72.1,30375559,2.05,2143.9,9732,27.9,1453020911,97.95,17.3
31,121,Nebraska,Merrick,7845,1255835783,3225,41.11,5572874,0.44,1498.8,404,5.15,1206560,0.1,867.2,2821,35.96,4366314,0.35,1673.3,4620,58.89,1250262909,99.56,9.6
31,123,Nebraska,Morrill,5042,3687723807,0,0,0,0,,0,0,0,0,,0,0,0,0,,5042,100,3687723807,100,3.5
31,125,Nebraska,Nance,3735,1143824006,0,0,0,0,,0,0,0,0,,0,0,0,0,,3735,100,1143824006,100,8.5
31,127,Nebraska,Nemaha,7248,1055115270,3474,47.93,5204592,0.49,1728.8,0,0,0,0,,3474,47.93,5204592,0.49,1728.8,3774,52.07,1049910678,99.51,9.3
31,129,Nebraska,Nuckolls,4500,1489645213,0,0,0,0,,0,0,0,0,,0,0,0,0,,4500,100,1489645213,100,7.8
31,131,Nebraska,Otoe,15740,1594475793,7066,44.89,8823752,0.55,2074,0,0,0,0,,7066,44.89,8823752,0.55,2074,8674,55.11,1585652041,99.45,14.2
31,133,Nebraska,Pawnee,2773,1116478095,0,0,0,0,,0,0,0,0,,0,0,0,0,,2773,100,1116478095,100,6.4
31,135,Nebraska,Perkins,2970,2287828141,0,0,0,0,,0,0,0,0,,0,0,0,0,,2970,100,2287828141,100,3.4
31,137,Nebraska,Phelps,9188,1398048596,5340,58.12,5983356,0.43,2311.5,0,0,0,0,,5340,58.12,5983356,0.43,2311.5,3848,41.88,1392065240,99.57,7.2
31,139,Nebraska,Pierce,7266,1484707293,0,0,0,0,,0,0,0,0,,0,0,0,0,,7266,100,1484707293,100,12.7
31,141,Nebraska,Platte,32237,1745805649,22106,68.57,20788738,1.19,2754.1,0,0,0,0,,22106,68.57,20788738,1.19,2754.1,10131,31.43,1725016911,98.81,15.2
31,143,Nebraska,Polk,5406,1135308002,0,0,0,0,,0,0,0,0,,0,0,0,0,,5406,100,1135308002,100,12.3
31,145,Nebraska,Red Willow,11055,1856983744,7563,68.41,12021742,0.65,1629.4,0,0,0,0,,7563,68.41,12021742,0.65,1629.4,3492,31.59,1844962002,99.35,4.9
31,147,Nebraska,Richardson,8363,1429258779,4133,49.42,4786180,0.33,2236.5,0,0,0,0,,4133,49.42,4786180,0.33,2236.5,4230,50.58,1424472599,99.67,7.7
31,149,Nebraska,Rock,1526,2611532223,0,0,0,0,,0,0,0,0,,0,0,0,0,,1526,100,2611532223,100,1.5
31,151,Nebraska,Saline,14200,1486698620,6948,48.93,6527069,0.44,2757,0,0,0,0,,6948,48.93,6527069,0.44,2757,7252,51.07,1480171551,99.56,12.7
31,153,Nebraska,Sarpy,158840,618982000,150463,94.73,177560531,28.69,2194.7,150463,94.73,177560531,28.69,2194.7,0,0,0,0,,8377,5.27,441421469,71.31,49.2
31,155,Nebraska,Saunders,20780,1943096642,6964,33.51,8816220,0.45,2045.9,0,0,0,0,,6964,33.51,8816220,0.45,2045.9,13816,66.49,1934280422,99.55,18.5
31,157,Nebraska,Scotts Bluff,36970,1915039277,25946,70.18,34062528,1.78,1972.8,0,0,0,0,,25946,70.18,34062528,1.78,1972.8,11024,29.82,1880976749,98.22,15.2
31,159,Nebraska,Seward,16750,1479990428,6636,39.62,6903012,0.47,2489.8,0,0,0,0,,6636,39.62,6903012,0.47,2489.8,10114,60.38,1473087416,99.53,17.8
31,161,Nebraska,Sheridan,5469,6321803579,0,0,0,0,,0,0,0,0,,0,0,0,0,,5469,100,6321803579,100,2.2
31,163,Nebraska,Sherman,3152,1465488702,0,0,0,0,,0,0,0,0,,0,0,0,0,,3152,100,1465488702,100,5.6
31,165,Nebraska,Sioux,1311,5352832471,0,0,0,0,,0,0,0,0,,0,0,0,0,,1311,100,5352832471,100,0.6
31,167,Nebraska,Stanton,6129,1108381561,1625,26.51,1531631,0.14,2747.9,0,0,0,0,,1625,26.51,1531631,0.14,2747.9,4504,73.49,1106849930,99.86,10.5
31,169,Nebraska,Thayer,5228,1486153333,0,0,0,0,,0,0,0,0,,0,0,0,0,,5228,100,1486153333,100,9.1
31,171,Nebraska,Thomas,647,1847272741,0,0,0,0,,0,0,0,0,,0,0,0,0,,647,100,1847272741,100,0.9
31,173,Nebraska,Thurston,6940,1019377309,0,0,0,0,,0,0,0,0,,0,0,0,0,,6940,100,1019377309,100,17.6
31,175,Nebraska,Valley,4260,1471237329,0,0,0,0,,0,0,0,0,,0,0,0,0,,4260,100,1471237329,100,7.5
31,177,Nebraska,Washington,20234,1009986004,7844,38.77,10392987,1.03,1954.8,0,0,0,0,,7844,38.77,10392987,1.03,1954.8,12390,61.23,999593017,98.97,32.1
31,179,Nebraska,Wayne,9595,1147143891,5557,57.92,4657184,0.41,3090.4,0,0,0,0,,5557,57.92,4657184,0.41,3090.4,4038,42.08,1142486707,99.59,9.2
31,181,Nebraska,Webster,3812,1489018081,0,0,0,0,,0,0,0,0,,0,0,0,0,,3812,100,1489018081,100,6.6
31,183,Nebraska,Wheeler,818,1489715284,0,0,0,0,,0,0,0,0,,0,0,0,0,,818,100,1489715284,100,1.4
31,185,Nebraska,York,13665,1482793088,7633,55.86,9526750,0.64,2075.1,0,0,0,0,,7633,55.86,9526750,0.64,2075.1,6032,44.14,1473266338,99.36,10.6
40,001,Oklahoma,Adair,22683,1485298113,3789,16.7,6045731,0.41,1623.2,0,0,0,0,,3789,16.7,6045731,0.41,1623.2,18894,83.3,1479252382,99.59,33.1
40,003,Oklahoma,Alfalfa,5642,2244106958,0,0,0,0,,0,0,0,0,,0,0,0,0,,5642,100,2244106958,100,6.5
40,005,Oklahoma,Atoka,14182,2526578130,0,0,0,0,,0,0,0,0,,0,0,0,0,,14182,100,2526578130,100,14.5
40,007,Oklahoma,Beaver,5636,4699978363,0,0,0,0,,0,0,0,0,,0,0,0,0,,5636,100,4699978363,100,3.1
40,009,Oklahoma,Beckham,22119,2335665049,14896,67.34,20295509,0.87,1900.9,0,0,0,0,,14896,67.34,20295509,0.87,1900.9,7223,32.66,2315369540,99.13,8.1
40,011,Oklahoma,Blaine,11943,2404607766,5084,42.57,5421207,0.23,2428.9,0,0,0,0,,5084,42.57,5421207,0.23,2428.9,6859,57.43,2399186559,99.77,7.4
40,013,Oklahoma,Bryan,42416,2342567959,16402,38.67,26250955,1.12,1618.3,0,0,0,0,,16402,38.67,26250955,1.12,1618.3,26014,61.33,2316317004,98.88,29.1
40,015,Oklahoma,Caddo,29600,3310753325,5929,20.03,6283077,0.19,2444,0,0,0,0,,5929,20.03,6283077,0.19,2444,23671,79.97,3304470248,99.81,18.6
40,017,Oklahoma,Canadian,115541,2322250237,89535,77.49,131905815,5.68,1758,74466,64.45,113428695,4.88,1700.3,15069,13.04,18477120,0.8,2112.3,26006,22.51,2190344422,94.32,30.8
40,019,Oklahoma,Carter,47557,2129424630,20888,43.92,30232622,1.42,1789.4,0,0,0,0,,20888,43.92,30232622,1.42,1789.4,26669,56.08,2099192008,98.58,32.9
40,021,Oklahoma,Cherokee,46987,1940956597,18772,39.95,32015631,1.65,1518.6,0,0,0,0,,18772,39.95,32015631,1.65,1518.6,28215,60.05,1908940966,98.35,38.3
40,023,Oklahoma,Choctaw,15205,1995214679,5028,33.07,8451115,0.42,1540.9,0,0,0,0,,5028,33.07,8451115,0.42,1540.9,10177,66.93,1986763564,99.58,13.3
40,025,Oklahoma,Cimarron,2475,4751948736,0,0,0,0,,0,0,0,0,,0,0,0,0,,2475,100,4751948736,100,1.3
40,027,Oklahoma,Cleveland,255755,1395398450,212574,83.12,226804499,16.25,2427.5,210515,82.31,223264532,16,2442.1,2059,0.81,3539967,0.25,1506.5,43181,16.88,1168593951,83.75,95.7
40,029,Oklahoma,Coal,5925,1338199454,0,0,0,0,,0,0,0,0,,0,0,0,0,,5925,100,1338199454,100,11.5
40,031,Oklahoma,Comanche,124098,2769439538,97057,78.21,118139035,4.27,2127.8,94457,76.11,114152127,4.12,2143.1,2600,2.1,3986908,0.14,1689,27041,21.79,2651300503,95.73,26.4
40,033,Oklahoma,Cotton,6193,1638566638,2506,40.47,3327197,0.2,1950.7,0,0,0,0,,2506,40.47,3327197,0.2,1950.7,3687,59.53,1635239441,99.8,5.8
40,035,Oklahoma,Craig,15029,1971897258,6002,39.94,9294661,0.47,1672.5,0,0,0,0,,6002,39.94,9294661,0.47,1672.5,9027,60.06,1962602597,99.53,11.9
40,037,Oklahoma,Creek,69967,2460853552,32224,46.06,73878039,3,1129.7,25128,35.91,61612911,2.5,1056.3,7096,10.14,12265128,0.5,1498.4,37743,53.94,2386975513,97,41
40,039,Oklahoma,Custer,27469,2561024716,19139,69.67,18938771,0.74,2617.4,0,0,0,0,,19139,69.67,18938771,0.74,2617.4,8330,30.33,2542085945,99.26,8.5
40,041,Oklahoma,Delaware,41487,1911868565,7834,18.88,25097462,1.31,808.4,0,0,0,0,,7834,18.88,25097462,1.31,808.4,33653,81.12,1886771103,98.69,46.2
40,043,Oklahoma,Dewey,4810,2588632047,0,0,0,0,,0,0,0,0,,0,0,0,0,,4810,100,2588632047,100,4.8
40,045,Oklahoma,Ellis,4151,3189609693,0,0,0,0,,0,0,0,0,,0,0,0,0,,4151,100,3189609693,100,3.4
40,047,Oklahoma,Garfield,60580,2741414396,47609,78.59,62145767,2.27,1984.2,0,0,0,0,,47609,78.59,62145767,2.27,1984.2,12971,21.41,2679268629,97.73,12.5
40,049,Oklahoma,Garvin,27576,2077482576,8631,31.3,13500736,0.65,1655.8,0,0,0,0,,8631,31.3,13500736,0.65,1655.8,18945,68.7,2063981840,99.35,23.8
40,051,Oklahoma,Grady,52431,2850273013,18935,36.11,38322147,1.34,1279.7,0,0,0,0,,18935,36.11,38322147,1.34,1279.7,33496,63.89,2811950866,98.66,30.9
40,053,Oklahoma,Grant,4527,2592244963,0,0,0,0,,0,0,0,0,,0,0,0,0,,4527,100,2592244963,100,4.5
40,055,Oklahoma,Greer,6239,1655842714,2954,47.35,3687883,0.22,2074.6,0,0,0,0,,2954,47.35,3687883,0.22,2074.6,3285,52.65,1652154831,99.78,5.1
40,057,Oklahoma,Harmon,2922,1391326707,0,0,0,0,,0,0,0,0,,0,0,0,0,,2922,100,1391326707,100,5.4
40,059,Oklahoma,Harper,3685,2691040791,0,0,0,0,,0,0,0,0,,0,0,0,0,,3685,100,2691040791,100,3.5
40,061,Oklahoma,Haskell,12769,1493181861,2843,22.26,5991106,0.4,1229,0,0,0,0,,2843,22.26,5991106,0.4,1229,9926,77.74,1487190755,99.6,17.3
40,063,Oklahoma,Hughes,14003,2084025091,5768,41.19,8456897,0.41,1766.5,0,0,0,0,,5768,41.19,8456897,0.41,1766.5,8235,58.81,2075568194,99.59,10.3
40,065,Oklahoma,Jackson,26446,2078856062,19900,75.25,31472094,1.51,1637.7,0,0,0,0,,19900,75.25,31472094,1.51,1637.7,6546,24.75,2047383968,98.49,8.3
40,067,Oklahoma,Jefferson,6472,1965365227,0,0,0,0,,0,0,0,0,,0,0,0,0,,6472,100,1965365227,100,8.5
40,069,Oklahoma,Johnston,10957,1665207064,0,0,0,0,,0,0,0,0,,0,0,0,0,,10957,100,1665207064,100,17
40,071,Oklahoma,Kay,46562,2382087117,35166,75.53,58473198,2.45,1557.6,0,0,0,0,,35166,75.53,58473198,2.45,1557.6,11396,24.47,2323613919,97.55,12.7
40,073,Oklahoma,Kingfisher,15034,2326225317,4144,27.56,5639460,0.24,1903.2,0,0,0,0,,4144,27.56,5639460,0.24,1903.2,10890,72.44,2320585857,99.76,12.2
40,075,Oklahoma,Kiowa,9446,2629422850,3622,38.34,4481230,0.17,2093.4,0,0,0,0,,3622,38.34,4481230,0.17,2093.4,5824,61.66,2624941620,99.83,5.7
40,077,Oklahoma,Latimer,11154,1870178643,2979,26.71,6180497,0.33,1248.4,0,0,0,0,,2979,26.71,6180497,0.33,1248.4,8175,73.29,1863998146,99.67,11.4
40,079,Oklahoma,Le Flore,50384,4116045949,13656,27.1,25832742,0.63,1369.1,2105,4.18,4989945,0.12,1092.6,11551,22.93,20842797,0.51,1435.4,36728,72.9,4090213207,99.37,23.3
40,081,Oklahoma,Lincoln,34273,2466481063,2704,7.89,6301610,0.26,1111.4,0,0,0,0,,2704,7.89,6301610,0.26,1111.4,31569,92.11,2460179453,99.74,33.2
40,083,Oklahoma,Logan,41848,1926521787,18675,44.63,59892244,3.11,807.6,10484,25.05,46124140,2.39,588.7,8191,19.57,13768104,0.71,1540.9,23173,55.37,1866629543,96.89,32.2
40,085,Oklahoma,Love,9423,1331241072,0,0,0,0,,0,0,0,0,,0,0,0,0,,9423,100,1331241072,100,18.3
40,087,Oklahoma,McClain,34506,1478109734,7879,22.83,14943298,1.01,1365.6,306,0.89,1976769,0.13,400.9,7573,21.95,12966529,0.88,1512.7,26627,77.17,1463166436,98.99,47.1
40,089,Oklahoma,McCurtain,33151,4791491660,10193,30.75,20388311,0.43,1294.8,0,0,0,0,,10193,30.75,20388311,0.43,1294.8,22958,69.25,4771103349,99.57,12.5
40,091,Oklahoma,McIntosh,20252,1601896473,2572,12.7,3259479,0.2,2043.7,0,0,0,0,,2572,12.7,3259479,0.2,2043.7,17680,87.3,1598636994,99.8,28.6
40,093,Oklahoma,Major,7527,2473407969,0,0,0,0,,0,0,0,0,,0,0,0,0,,7527,100,2473407969,100,7.9
40,095,Oklahoma,Marshall,15840,961092926,4419,27.9,6101837,0.63,1875.7,0,0,0,0,,4419,27.9,6101837,0.63,1875.7,11421,72.1,954991089,99.37,31
40,097,Oklahoma,Mayes,41259,1697440860,9325,22.6,14279883,0.84,1691.3,0,0,0,0,,9325,22.6,14279883,0.84,1691.3,31934,77.4,1683160977,99.16,49.1
40,099,Oklahoma,Murray,13488,1078621351,7324,54.3,13727974,1.27,1381.8,0,0,0,0,,7324,54.3,13727974,1.27,1381.8,6164,45.7,1064893377,98.73,15
40,101,Oklahoma,Muskogee,70990,2099056912,41801,58.88,71838640,3.42,1507,0,0,0,0,,41801,58.88,71838640,3.42,1507,29189,41.12,2027218272,96.58,37.3
40,103,Oklahoma,Noble,11561,1895599459,5052,43.7,6866228,0.36,1905.6,0,0,0,0,,5052,43.7,6866228,0.36,1905.6,6509,56.3,1888733231,99.64,8.9
40,105,Oklahoma,Nowata,10536,1465355090,4432,42.07,7614455,0.52,1507.5,0,0,0,0,,4432,42.07,7614455,0.52,1507.5,6104,57.93,1457740635,99.48,10.8
40,107,Oklahoma,Okfuskee,12191,1602081668,3152,25.86,4037519,0.25,2021.9,0,0,0,0,,3152,25.86,4037519,0.25,2021.9,9039,74.14,1598044149,99.75,14.6
40,109,Oklahoma,Oklahoma,718633,1835832315,673536,93.72,808882241,44.06,2156.6,669632,93.18,794971893,43.3,2181.6,3904,0.54,13910348,0.76,726.9,45097,6.28,1026950074,55.94,113.7
40,111,Oklahoma,Okmulgee,40069,1806124291,20615,51.45,36538514,2.02,1461.3,0,0,0,0,,20615,51.45,36538514,2.02,1461.3,19454,48.55,1769585777,97.98,28.5
40,113,Oklahoma,Osage,47472,5818040494,19239,40.53,33297416,0.57,1496.5,6008,12.66,8272460,0.14,1881,13231,27.87,25024956,0.43,1369.4,28233,59.47,5784743078,99.43,12.6
40,115,Oklahoma,Ottawa,31848,1219421293,16144,50.69,20795427,1.71,2010.7,0,0,0,0,,16144,50.69,20795427,1.71,2010.7,15704,49.31,1198625866,98.29,33.9
40,117,Oklahoma,Pawnee,16577,1470996347,3128,18.87,4020988,0.27,2014.8,0,0,0,0,,3128,18.87,4020988,0.27,2014.8,13449,81.13,1466975359,99.73,23.7
40,119,Oklahoma,Payne,77350,1773371786,51257,66.27,63909443,3.6,2077.2,0,0,0,0,,51257,66.27,63909443,3.6,2077.2,26093,33.73,1709462343,96.4,39.5
40,121,Oklahoma,Pittsburg,45837,3381130261,22040,48.08,31688913,0.94,1801.4,0,0,0,0,,22040,48.08,31688913,0.94,1801.4,23797,51.92,3349441348,99.06,18.4
40,123,Oklahoma,Pontotoc,37492,1865918266,17400,46.41,30913906,1.66,1457.8,0,0,0,0,,17400,46.41,30913906,1.66,1457.8,20092,53.59,1835004360,98.34,28.4
40,125,Oklahoma,Pottawatomie,69442,2040060341,34255,49.33,57505039,2.82,1542.8,0,0,0,0,,34255,49.33,57505039,2.82,1542.8,35187,50.67,1982555302,97.18,46
40,127,Oklahoma,Pushmataha,11572,3615199153,0,0,0,0,,0,0,0,0,,0,0,0,0,,11572,100,3615199153,100,8.3
40,129,Oklahoma,Roger Mills,3647,2955528117,0,0,0,0,,0,0,0,0,,0,0,0,0,,3647,100,2955528117,100,3.2
40,131,Oklahoma,Rogers,86905,1749880020,43196,49.7,111554325,6.37,1002.9,17874,20.57,56966048,3.26,812.6,25322,29.14,54588277,3.12,1201.4,43709,50.3,1638325695,93.63,69.1
40,133,Oklahoma,Seminole,25482,1639041127,9002,35.33,12941110,0.79,1801.6,0,0,0,0,,9002,35.33,12941110,0.79,1801.6,16480,64.67,1626100017,99.21,26.2
40,135,Oklahoma,Sequoyah,42391,1743764515,14148,33.38,25294729,1.45,1448.6,128,0.3,312337,0.02,1061.4,14020,33.07,24982392,1.43,1453.5,28243,66.62,1718469786,98.55,42.6
40,137,Oklahoma,Stephens,45048,2253922744,25531,56.68,35176133,1.56,1879.8,0,0,0,0,,25531,56.68,35176133,1.56,1879.8,19517,43.32,2218746611,98.44,22.8
40,139,Oklahoma,Texas,20640,5286842403,11338,54.93,12512672,0.24,2346.8,0,0,0,0,,11338,54.93,12512672,0.24,2346.8,9302,45.07,5274329731,99.76,4.6
40,141,Oklahoma,Tillman,7992,2256226803,3899,48.79,5771780,0.26,1749.6,0,0,0,0,,3899,48.79,5771780,0.26,1749.6,4093,51.21,2250455023,99.74,4.7
40,143,Oklahoma,Tulsa,603403,1476931275,574564,95.22,675405010,45.73,2203.3,568811,94.27,666914717,45.16,2209,5753,0.95,8490293,0.57,1755,28839,4.78,801526265,54.27,93.2
40,145,Oklahoma,Wagoner,73085,1454421645,45701,62.53,88522115,6.09,1337.1,37658,51.53,76245070,5.24,1279.2,8043,11,12277045,0.84,1696.8,27384,37.47,1365899530,93.91,51.9
40,147,Oklahoma,Washington,50976,1076020808,38802,76.12,60714930,5.64,1655.2,0,0,0,0,,38802,76.12,60714930,5.64,1655.2,12174,23.88,1015305878,94.36,31.1
40,149,Oklahoma,Washita,11629,2598189856,2876,24.73,4577495,0.18,1627.3,0,0,0,0,,2876,24.73,4577495,0.18,1627.3,8753,75.27,2593612361,99.82,8.7
40,151,Oklahoma,Woods,8878,3331900551,5620,63.3,6804483,0.2,2139.1,0,0,0,0,,5620,63.3,6804483,0.2,2139.1,3258,36.7,3325096068,99.8,2.5
40,153,Oklahoma,Woodward,20081,3217798327,11344,56.49,21722405,0.68,1352.6,0,0,0,0,,11344,56.49,21722405,0.68,1352.6,8737,43.51,3196075922,99.32,7.1
